Dataset,Feature,Name
Metabolome,429.3725_0.99,Unidentified metabolite
Metabolome,430.2428_5.31,Unidentified metabolite
Metabolome,431.1703_7.97,Unidentified metabolite
Metabolome,431.2283_5.47,Unidentified metabolite
Metabolome,431.315_10.61,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)(2)
Metabolome,431.3161_9.99,Dihydroxy-cholestenoic acid(1)
Metabolome,431.3163_11.04,"24-Hydroxycalcitriol|3 beta,7 alpha-Dihydroxy-5-cholestenoate|Neochlorogenin|Rockogenin|23S,25,26-Trihydroxyvitamin D3|Neogitogenin|Gitogenin|b-Chlorogenin"
Metabolome,431.3163_11.88,Dihydroxy-cholestenoic acid(2)
Metabolome,431.3168_10.65,Dihydroxy-cholestenoic acid(1)
Metabolome,431.3508_12.99,Unidentified metabolite
Metabolome,432.0472_9.79,"6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide"
Metabolome,432.1298_5.53,Unidentified metabolite
Metabolome,433.0217_11.3,Unidentified metabolite
Metabolome,433.3297_11.9,"24-Hydroxycalcitriol|3 beta,7 alpha-Dihydroxy-5-cholestenoate|Neochlorogenin|Rockogenin|23S,25,26-Trihydroxyvitamin D3|Neogitogenin|Gitogenin|b-Chlorogenin"
Metabolome,433.3302_11.49,"24-Hydroxycalcitriol|3 beta,7 alpha-Dihydroxy-5-cholestenoate|Neochlorogenin|Rockogenin|23S,25,26-Trihydroxyvitamin D3|Neogitogenin|Gitogenin|b-Chlorogenin"
Metabolome,433.3316_12.98,Unidentified metabolite
Metabolome,433.3317_11.83,C27H46O4
Metabolome,433.3318_10.17,C27H46O4
Metabolome,433.3319_10.67,C27H46O4
Metabolome,433.332_1.12,"3a,7a-Dihydroxycoprostanic acid|3a,7a,12a-Trihydroxy-5b-cholestan-26-al|[16]-Gingerol"
Metabolome,433.3664_11.62,13'-Hydroxy-gamma-tocopherol|gamma-Tocopheryl quinone|beta-Tocopheryl quinone|8alpha-Hydroxy-gama-tocopherone
Metabolome,433.3666_13.04,13'-Hydroxy-gamma-tocopherol|gamma-Tocopheryl quinone|beta-Tocopheryl quinone|8alpha-Hydroxy-gama-tocopherone
Metabolome,434.191_6.69,Unidentified metabolite
Metabolome,434.2442_0.98,Unidentified metabolite
Metabolome,435.2514_6.98,Unidentified metabolite
Metabolome,435.2515_6.73,Unidentified metabolite
Metabolome,435.3111_11.23,Unidentified metabolite
Metabolome,435.3113_2.5,Unidentified metabolite
Metabolome,435.3114_10.96,Unidentified metabolite
Metabolome,435.3114_4.11,Unidentified metabolite
Metabolome,435.3116_4.01,Unidentified metabolite
Metabolome,435.3466_1.08,"3a,7a-Dihydroxycoprostanic acid|3a,7a,12a-Trihydroxy-5b-cholestan-26-al|[16]-Gingerol"
Metabolome,435.3472_13.33,C27H48O4
Metabolome,435.3476_1.1,Unidentified metabolite
Metabolome,435.987_3.89,Unidentified metabolite
Metabolome,436.0118_9.55,Unidentified metabolite
Metabolome,436.2717_8.34,Unidentified metabolite
Metabolome,436.2829_11.1,LysoPE(P-16:0)
Metabolome,436.2831_5.52,LysoPE(P-16:0)
Metabolome,437.0491_9.64,"C.I. Food Red 1|Glucoraphanin|4-{[(E)-2-(5-CHLOROTHIEN-2-YL)VINYL]SULFONYL}-1-(1H-PYRROLO[3,2-C]PYRIDIN-2-YLMETHYL)PIPERAZIN-2-ONE"
Metabolome,437.3252_10.56,Unidentified metabolite
Metabolome,437.3268_11.49,Unidentified metabolite
Metabolome,437.3269_2.36,C26H46O5
Metabolome,437.3271_10.87,C26H46O5
Metabolome,437.3608_11.99,Unidentified metabolite
Metabolome,437.4358_12.57,Unidentified metabolite
Metabolome,437.436_0.91,Unidentified metabolite
Metabolome,438.2972_10.59,LysoPE(P-16:0)
Metabolome,438.2972_11.11,LysoPE(P-16:0)
Metabolome,438.2976_5.53,Unidentified metabolite
Metabolome,439.1605_6.76,gamma-CEHC glucuronide
Metabolome,439.1607_5.42,Unidentified metabolite
Metabolome,439.1608_8.34,gamma-CEHC glucuronide
Metabolome,439.1608_8.62,gamma-CEHC glucuronide
Metabolome,439.3425_11.98,Unidentified metabolite
Metabolome,439.3426_1.1,Unidentified metabolite
Metabolome,439.3426_2.36,Unidentified metabolite
Metabolome,439.3427_10.85,Unidentified metabolite
Metabolome,439.3789_12.65,MG(24:1)
Metabolome,439.379_0.95,Unidentified metabolite
Metabolome,440.2763_9.28,Unidentified metabolite
Metabolome,440.8599_6.42,Unidentified metabolite
Metabolome,440.8601_7,Unidentified metabolite
Metabolome,440.9316_13.91,Unidentified metabolite
Metabolome,441.075_5.46,Unidentified metabolite
Metabolome,441.188_8.73,Unidentified metabolite
Metabolome,441.2529_13.71,Unidentified metabolite
Metabolome,441.3002_11.86,"(3beta,5alpha,9alpha,22E,24R)-5,9-Epidioxy-3-hydroxyergosta-7,22-dien-6-one"
Metabolome,441.3582_1.1,Unidentified metabolite
Metabolome,441.3582_2.61,Unidentified metabolite
Metabolome,441.3583_11.35,Unidentified metabolite
Metabolome,441.3584_12.63,Unidentified metabolite
Metabolome,441.3585_10.97,Unidentified metabolite
Metabolome,442.1607_2.45,Unidentified metabolite
Metabolome,442.16_7.44,Unidentified metabolite
Metabolome,442.1851_6.64,L-Tryptophan
Metabolome,442.3523_5.75,"C18:1,OH AC (Hydroxyoleoylcarnitine)"
Metabolome,443.1945_11.67,Unidentified metabolite
Metabolome,443.3139_12.04,Unidentified metabolite
Metabolome,443.316_12.08,C28H44O4
Metabolome,443.3332_11.17,Unidentified metabolite
Metabolome,445.1363_8.19,Unidentified metabolite
Metabolome,445.1862_5.18,Unidentified metabolite
Metabolome,445.2544_12.27,Oleic acid
Metabolome,445.294_10.1,C27H40O5(2)
Metabolome,445.294_10.38,C27H40O5(3)
Metabolome,445.3321_12.79,C28H46O4(2)
Metabolome,445.332_1.12,"13'-Carboxy-gamma-tocopherol|(3beta,5alpha,6beta,7alpha,22E,24R)-Ergosta-8,22-diene-3,5,6,7-tetrol|(3beta,5alpha,6alpha,9alpha,22E,24R)-Ergosta-7,22-diene-3,5,6,9-tetrol|3,5,9-Trihydroxyergost-7-en-6-one|Secasterone|3-Dehydroteasterone|Diisodecyl phthalate"
Metabolome,445.332_2.4,"13'-Carboxy-gamma-tocopherol|(3beta,5alpha,6beta,7alpha,22E,24R)-Ergosta-8,22-diene-3,5,6,7-tetrol|(3beta,5alpha,6alpha,9alpha,22E,24R)-Ergosta-7,22-diene-3,5,6,9-tetrol|3,5,9-Trihydroxyergost-7-en-6-one|Secasterone|3-Dehydroteasterone|Diisodecyl phthalate"
Metabolome,446.0628_9.39,Unidentified metabolite
Metabolome,446.217_0.9,Unidentified metabolite
Metabolome,446.2956_0.99,Unidentified metabolite
Metabolome,446.3256_9.94,Unidentified metabolite
Metabolome,447.0375_10.9,Unidentified metabolite
Metabolome,447.0376_10.58,Unidentified metabolite
Metabolome,447.2125_0.96,Unidentified metabolite
Metabolome,447.2749_7.35,C26H40O6
Metabolome,447.3113_11.33,Porrigenin A|Asperagenin|Porrigenin A
Metabolome,447.3114_1.12,Unidentified metabolite
Metabolome,447.3465_2.52,Unidentified metabolite
Metabolome,447.3476_1.1,6-Deoxodolichosterone|2-Deoxycastasterone|2-Deoxycastasterone
Metabolome,447.3482_13.39,Unidentified metabolite
Metabolome,448.0153_9.77,Unidentified metabolite
Metabolome,448.3065_5.04,Chenodeoxycholic acid glycine conjugate|Glycoursodeoxycholic acid
Metabolome,448.3065_8.86,Chenodeoxycholic acid glycine conjugate|Glycoursodeoxycholic acid
Metabolome,448.3065_9.77,Chenodeoxycholic acid glycine conjugate|Glycoursodeoxycholic acid
Metabolome,449.15_10.1,Unidentified metabolite
Metabolome,449.3255_9.99,"Coprocholic acid|3a,7a,12a-Trihydroxy-5b-cholestanoic acid|3alpha,7alpha,12alpha,25-Tetrahydroxy-5beta-cholestane-24-one|28-Norcastasterone"
Metabolome,449.3257_11.48,"Coprocholic acid|3a,7a,12a-Trihydroxy-5b-cholestanoic acid|3alpha,7alpha,12alpha,25-Tetrahydroxy-5beta-cholestane-24-one|28-Norcastasterone"
Metabolome,449.327_1.13,Unidentified metabolite
Metabolome,449.3632_1.09,Unidentified metabolite
Metabolome,449.3633_11.85,6-Deoxodolichosterone|2-Deoxycastasterone|2-Deoxycastasterone
Metabolome,449.3637_13.62,C28H50O4
Metabolome,449.3637_3.99,Unidentified metabolite
Metabolome,449.363_13.64,6-Deoxodolichosterone|2-Deoxycastasterone|2-Deoxycastasterone
Metabolome,449.4361_0.91,Unidentified metabolite
Metabolome,450.2618_10.35,Unidentified metabolite
Metabolome,450.3205_9.9,Chenodeoxycholic acid glycine conjugate|Glycoursodeoxycholic acid
Metabolome,451.2032_12.11,Unidentified metabolite
Metabolome,451.2141_5.27,Unidentified metabolite
Metabolome,451.3426_1.09,Unidentified metabolite
Metabolome,451.3427_11.64,Unidentified metabolite
Metabolome,451.4516_0.94,Unidentified metabolite
Metabolome,452.2764_10.35,LysoPE(16:1)
Metabolome,452.2779_5.73,LysoPE(16:0)
Metabolome,452.278_10.14,LysoPE(16:0)
Metabolome,452.278_10.81,LysoPE(16:0)
Metabolome,453.1671_8.99,Unidentified metabolite
Metabolome,453.167_10.12,Unidentified metabolite
Metabolome,453.2379_5.07,Unidentified metabolite
Metabolome,453.3219_4.2,C26H46O6
Metabolome,453.322_10.55,C26H46O6
Metabolome,454.2921_9.74,LysoPC(13:0)
Metabolome,456.9944_13.78,Unidentified metabolite
Metabolome,457.2105_12.27,Unidentified metabolite
Metabolome,457.2356_13.04,Unidentified metabolite
Metabolome,457.2358_6.77,Unidentified metabolite
Metabolome,459.0581_9.77,Unidentified metabolite
Metabolome,459.1505_8.13,Unidentified metabolite
Metabolome,459.2255_13.7,Unidentified metabolite
Metabolome,459.3105_10.86,"(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one|Polyporusterone E|Polyporusterone D|Polyporusterone G|(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one"
Metabolome,459.311_11.2,"(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one|Polyporusterone E|Polyporusterone D|Polyporusterone G|(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one"
Metabolome,459.3477_13.11,C29H48O4
Metabolome,460.7339_4.78,Unidentified metabolite
Metabolome,461.1814_8.68,Unidentified metabolite
Metabolome,461.3269_10.99,Unidentified metabolite
Metabolome,461.3269_2.42,Dolichosterone|Polyporusterone F
Metabolome,463.0118_13.79,Unidentified metabolite
Metabolome,463.0932_7.89,Unidentified metabolite
Metabolome,463.1972_6.98,Estriol Glucuronide
Metabolome,463.197_5.26,Estriol Glucuronide
Metabolome,463.197_5.4,Estriol Glucuronide
Metabolome,463.3063_10.64,Ecdysone
Metabolome,463.3063_2.65,Unidentified metabolite
Metabolome,463.3397_11.14,Dolichosterone|Polyporusterone F
Metabolome,463.3413_2.32,C28H46O5
Metabolome,463.3424_12.27,C28H48O5
Metabolome,463.3425_11.19,Unidentified metabolite
Metabolome,463.4517_12.54,Unidentified metabolite
Metabolome,464.3012_9.21,Glycocholic acid(2)
Metabolome,464.3013_6.03,Glycocholic acid
Metabolome,465.2491_4.94,Androsterone glucuronide
Metabolome,465.2492_8.94,Androsterone glucuronide(1)
Metabolome,465.304_0.93,Unidentified metabolite
Metabolome,465.3564_11.37,"Trihydroxycoprostanoic acid|2-Deoxybrassinolide|Castasterone|3,24-Diepicastasterone"
Metabolome,465.3564_12.19,"Trihydroxycoprostanoic acid|2-Deoxybrassinolide|Castasterone|3,24-Diepicastasterone"
Metabolome,465.3581_12.06,Unidentified metabolite
Metabolome,465.3581_2.38,Unidentified metabolite
Metabolome,465.3583_11.23,Unidentified metabolite
Metabolome,466.1712_6.13,Unidentified metabolite
Metabolome,466.2947_10.5,LysoPC(14:0)
Metabolome,466.3076_6.04,Unidentified metabolite
Metabolome,466.3159_6.11,Glycocholic acid
Metabolome,467.1715_7.33,Unidentified metabolite
Metabolome,467.3128_12.11,Unidentified metabolite
Metabolome,467.3725_2.23,Unidentified metabolite
Metabolome,468.3078_10.14,LysoPC(14:0)
Metabolome,468.3081_5.97,LysoPC(14:0)
Metabolome,469.0134_9.51,Unidentified metabolite
Metabolome,469.0787_7.99,Unidentified metabolite
Metabolome,469.3893_12.16,Unidentified metabolite
Metabolome,469.3895_11.56,Unidentified metabolite
Metabolome,470.2155_4.95,Unidentified metabolite
Metabolome,471.2417_4.43,Chenodeoxycholic acid sulfate|Chenodeoxycholic acid 3-sulfate|Ursodeoxycholic acid 3-sulfate
Metabolome,471.2418_4.22,Chenodeoxycholic acid sulfate|Chenodeoxycholic acid 3-sulfate|Ursodeoxycholic acid 3-sulfate
Metabolome,471.2419_10.24,Chenodeoxycholic acid sulfate|Isoursodeoxycholate sulfate
Metabolome,471.2421_10.53,Chenodeoxycholic acid sulfate|Isoursodeoxycholate sulfate
Metabolome,471.244_5.63,Unidentified metabolite
Metabolome,471.3474_13.34,C30H48O4
Metabolome,472.3419_5.23,Unidentified metabolite
Metabolome,473.0735_9.59,Chicoric acid|D-Chicoric acid|Chicoric acid|Butafenacil
Metabolome,473.1448_5.49,Unidentified metabolite
Metabolome,473.1488_11.84,C16H26N4O11
Metabolome,473.3632_1.1,"Soyasapogenol A|Camelliagenin A|Priverogenin B|(3alphaOH,20S,24S)-3,19:20,24-Diepoxydammarane-3,25-diol|Ganoderiol A|20,24-Epoxy-25,26-dihydroxydammaran-3-one|Diundecyl phthalate"
Metabolome,473.3633_13.63,C30H50O4
Metabolome,474.2266_8.33,Unidentified metabolite
Metabolome,474.2483_0.98,Unidentified metabolite
Metabolome,475.2074_3.78,Unidentified metabolite
Metabolome,475.3767_11.61,"Soyasapogenol A|Camelliagenin A|Priverogenin B|(3alphaOH,20S,24S)-3,19:20,24-Diepoxydammarane-3,25-diol|Ganoderiol A|20,24-Epoxy-25,26-dihydroxydammaran-3-one|Diundecyl phthalate"
Metabolome,476.2778_10.61,LysoPE(18:2)
Metabolome,476.2779_5.71,LysoPE(18:2)
Metabolome,477.3216_10.93,Dolicholide|Polyporusterone A
Metabolome,478.1978_5.34,C26H29N3O6
Metabolome,478.198_7.27,Nicardipine|Nicardipine
Metabolome,478.2923_10.62,LysoPE(18:2)
Metabolome,478.2926_5.72,LysoPE(18:2)
Metabolome,478.2934_10.99,LysoPE(18:1)
Metabolome,478.2935_5.68,LysoPE(18:1)
Metabolome,478.2937_10.36,LysoPE(18:1)
Metabolome,479.228_8.02,11-Oxo-androsterone glucuronide
Metabolome,479.3369_11.23,Brassinolide|24-Epibrassinolide
Metabolome,479.3372_10.62,Unidentified metabolite
Metabolome,479.3375_1.89,Brassinolide|24-Epibrassinolide
Metabolome,479.3375_2.72,Brassinolide|24-Epibrassinolide
Metabolome,479.3376_1.76,Brassinolide|24-Epibrassinolide
Metabolome,479.3376_4.19,Unidentified metabolite
Metabolome,479.4827_1.52,Unidentified metabolite
Metabolome,479.4828_0.92,Unidentified metabolite
Metabolome,480.2122_5.33,Nicardipine|Nicardipine
Metabolome,480.2125_7.27,Nicardipine|Nicardipine
Metabolome,480.3079_11,LysoPE(18:1)
Metabolome,480.3083_5.69,LysoPE(18:1)
Metabolome,480.3091_5.88,LysoPE(18:0)
Metabolome,480.3092_5.68,LysoPE(18:0)
Metabolome,480.3093_10.84,LysoPE(18:0)
Metabolome,480.309_11.58,LysoPE(18:0)
Metabolome,480.3441_11.14,LysoPC(P-16:0)
Metabolome,480.3447_5.72,LysoPC(P-16:0)
Metabolome,481.2076_7.33,Unidentified metabolite
Metabolome,481.2435_5.5,Hydroxyandrosterone glucuronide
Metabolome,481.2438_7.67,Hydroxyandrosterone glucuronide
Metabolome,482.3234_11.59,LysoPE(18:0)
Metabolome,482.3236_10.52,LysoPE(18:0)
Metabolome,482.3239_5.7,LysoPE(18:0)
Metabolome,482.3241_5.94,LysoPE(18:0)
Metabolome,484.4724_0.91,Unidentified metabolite
Metabolome,485.0901_7.97,Unidentified metabolite
Metabolome,485.1476_7.61,Unidentified metabolite
Metabolome,485.3257_11.19,Unidentified metabolite
Metabolome,487.0893_7.93,Unidentified metabolite
Metabolome,487.2132_17.15,Glucosylgalactosyl hydroxylysine
Metabolome,487.3416_2.11,C30H48O5
Metabolome,487.3419_2.46,C30H48O5
Metabolome,487.342_2.5,C30H48O5
Metabolome,487.34_11.21,Unidentified metabolite
Metabolome,489.1235_7.83,Unidentified metabolite
Metabolome,489.2263_7.97,Unidentified metabolite
Metabolome,489.2269_0.96,Unidentified metabolite
Metabolome,489.2697_9.32,Unidentified metabolite
Metabolome,489.2702_7.18,Unidentified metabolite
Metabolome,489.2703_6.99,Unidentified metabolite
Metabolome,489.3568_12.84,C30H50O5
Metabolome,489.3578_2.41,Barringtogenol C|Camelliagenin C|Ganoderiol H|ED-71
Metabolome,489.3591_11.84,C30H50O5
Metabolome,489.3594_11.06,C30H50O5(1)
Metabolome,491.2282_8.7,Unidentified metabolite
Metabolome,491.2283_7.11,Unidentified metabolite
Metabolome,491.3713_11.87,Unidentified metabolite
Metabolome,491.4829_0.92,Unidentified metabolite
Metabolome,493.2438_8.83,"7,11-Bisdeacetylvaltrate 7-(3-methylpentanoate) 11-(3-hydroxy-3-methylbutanoate)"
Metabolome,493.2439_7.03,Unidentified metabolite
Metabolome,493.2802_9.45,Unidentified metabolite
Metabolome,493.2803_9.92,Unidentified metabolite
Metabolome,493.4986_0.92,Unidentified metabolite
Metabolome,494.3235_10.37,LysoPC(16:1)
Metabolome,494.3242_5.92,LysoPC(16:1)
Metabolome,495.0752_7.84,Unidentified metabolite
Metabolome,495.2248_11.95,Unidentified metabolite
Metabolome,495.2959_5.25,Pregnanediol glucuronide|Dihydroxy-pregnane glucuronide
Metabolome,495.2961_9.57,Pregnanediol glucuronide|Dihydroxy-pregnane glucuronide
Metabolome,496.3391_10.84,LysoPC(16:0)
Metabolome,496.8848_12.41,Unidentified metabolite
Metabolome,497.0715_7.95,Unidentified metabolite
Metabolome,497.0717_7.8,Unidentified metabolite
Metabolome,498.2621_5.66,LysoPE(20:5)
Metabolome,498.2623_10.3,LysoPE(20:5)
Metabolome,498.2891_3.6,Unidentified metabolite
Metabolome,498.289_1.52,Unidentified metabolite
Metabolome,498.289_11.59,Tauroursodeoxycholic acid|Taurodeoxycholic acid
Metabolome,499.2909_5.21,Mupirocin|Mupirocin
Metabolome,499.9834_9.54,Unidentified metabolite
Metabolome,500.2643_0.94,Unidentified metabolite
Metabolome,500.2664_3.24,Unidentified metabolite
Metabolome,500.2764_10.3,LysoPE(20:5)
Metabolome,500.2778_5.62,LysoPE(20:4)
Metabolome,500.278_10.63,LysoPE(20:4)
Metabolome,501.1596_4.19,Unidentified metabolite
Metabolome,502.2839_5.55,Unidentified metabolite
Metabolome,502.2923_10.63,LysoPE(20:4)
Metabolome,502.2926_5.63,LysoPE(20:4)
Metabolome,502.2931_5.49,Unidentified metabolite
Metabolome,502.2931_5.66,Unidentified metabolite
Metabolome,502.2933_10.86,LysoPE(20:3)
Metabolome,504.3081_10.88,LysoPE(20:3)
Metabolome,504.3092_5.86,LysoPE(20:2)
Metabolome,504.3094_10.62,LysoPE(20:2)
Metabolome,505.3526_11.38,Theasapogenol A|R1-Barrigenol
Metabolome,505.3531_11.01,Theasapogenol A|R1-Barrigenol
Metabolome,505.3532_3.89,Unidentified metabolite
Metabolome,505.3534_2.63,Theasapogenol A|R1-Barrigenol
Metabolome,505.35_10.61,Unidentified metabolite
Metabolome,506.3248_11.02,LysoPE(20:1)
Metabolome,506.3248_5.83,LysoPE(20:1)
Metabolome,506.3606_5.68,Unidentified metabolite
Metabolome,506.36_12.37,Unidentified metabolite
Metabolome,507.2244_13.06,Unidentified metabolite
Metabolome,507.3684_1.77,Fasciculol C
Metabolome,507.3684_10.94,Unidentified metabolite
Metabolome,507.3684_11.3,Unidentified metabolite
Metabolome,507.3686_1.45,Fasciculol C
Metabolome,507.3687_2.66,Fasciculol C
Metabolome,507.3688_4.12,Unidentified metabolite
Metabolome,507.4415_1.09,Unidentified metabolite
Metabolome,507.5138_11.82,Unidentified metabolite
Metabolome,507.5139_12.57,Unidentified metabolite
Metabolome,507.5139_13.22,Unidentified metabolite
Metabolome,507.5141_0.92,Unidentified metabolite
Metabolome,507.5141_1.44,Unidentified metabolite
Metabolome,508.3392_10.7,LPC(17:1)
Metabolome,508.3403_11.62,LysoPE(20:0)
Metabolome,508.3404_5.83,Unidentified metabolite
Metabolome,508.3755_5.95,LysoPC(P-18:0)
Metabolome,508.375_11.46,LysoPC(P-18:0)
Metabolome,509.3842_11.72,Lpc-Ether
Metabolome,509.3842_12.84,Unidentified metabolite
Metabolome,509.3843_2.66,Lpc-Ether
Metabolome,509.4571_1.09,Unidentified metabolite
Metabolome,510.3548_11.19,LysoPC(17:0)
Metabolome,510.3551_5.88,LysoPC(17:0)
Metabolome,510.3908_12.32,LysoPC(O-18:0)
Metabolome,510.3915_5.94,Unidentified metabolite
Metabolome,511.4715_13.24,Unidentified metabolite
Metabolome,512.5035_0.91,Unidentified metabolite
Metabolome,513.3569_11.9,Unidentified metabolite
Metabolome,515.3707_11.88,Unidentified metabolite
Metabolome,515.3734_11.8,22-Acetylpriverogenin B
Metabolome,515.3734_12.08,22-Acetylpriverogenin B
Metabolome,515.3734_12.97,22-Acetylpriverogenin B
Metabolome,515.3735_2.35,22-Acetylpriverogenin B
Metabolome,515.3736_1.48,22-Acetylpriverogenin B
Metabolome,517.0568_7.78,Unidentified metabolite
Metabolome,517.1769_3.66,Poly-g-D-glutamate|Ciceritol
Metabolome,517.3864_13.64,Unidentified metabolite
Metabolome,517.3869_11.86,Unidentified metabolite
Metabolome,517.3892_1.11,Ganoderiol C
Metabolome,517.3893_2.34,Ganoderiol C
Metabolome,517.389_12.75,Ganoderiol C
Metabolome,518.3217_5.91,Unidentified metabolite
Metabolome,519.1531_7.67,Unidentified metabolite
Metabolome,520.0737_0.81,Unidentified metabolite
Metabolome,520.3392_10.63,LysoPC(18:2)
Metabolome,522.0883_0.69,Unidentified metabolite
Metabolome,522.3548_11.03,LysoPC(18:1)
Metabolome,523.3473_10.64,Unidentified metabolite
Metabolome,524.2777_5.6,LysoPE(22:6)
Metabolome,524.2778_10.63,LysoPE(22:6)
Metabolome,524.2989_10.84,Unidentified metabolite
Metabolome,524.3704_11.63,LysoPC(18:0)
Metabolome,525.034_8.38,Unidentified metabolite
Metabolome,525.27_7.46,Unidentified metabolite
Metabolome,526.2923_10.65,LysoPE(22:6)
Metabolome,526.2926_5.62,LysoPE(22:6)
Metabolome,526.2935_10.94,LysoPE(22:5)
Metabolome,526.2935_5.56,Unidentified metabolite
Metabolome,526.2936_10.82,LysoPE(22:5)
Metabolome,527.1934_10.99,C28H32O10
Metabolome,528.1769_10.25,C29H27N3O7
Metabolome,528.2631_6.54,Glycoursodeoxycholic acid sulfate|Glycochenodeoxycholate sulfate
Metabolome,528.3075_10.95,LysoPE(22:5)
Metabolome,528.3079_10.83,LysoPE(22:5)
Metabolome,528.3091_5.6,LysoPE(22:4)
Metabolome,528.309_10.63,LysoPE(22:4)
Metabolome,529.2073_11.01,Physalin L|Physalin O
Metabolome,529.2732_13.59,Unidentified metabolite
Metabolome,529.4258_1.09,Tetracosyl ferulate|Diisotridecyl phthalate|Ditridecyl phthalate
Metabolome,529.4621_0.91,Unidentified metabolite
Metabolome,530.3016_5.89,LysoPC(16:0)
Metabolome,530.3234_11.16,Unidentified metabolite
Metabolome,535.0342_7.36,Unidentified metabolite
Metabolome,535.2179_8.65,Unidentified metabolite
Metabolome,535.218_8.24,Unidentified metabolite
Metabolome,536.3717_5.83,Unidentified metabolite
Metabolome,537.4883_1.09,Unidentified metabolite
Metabolome,538.0122_10.84,Unidentified metabolite
Metabolome,538.0123_11.05,Unidentified metabolite
Metabolome,538.2808_10.06,Unidentified metabolite
Metabolome,538.3864_5.82,Unidentified metabolite
Metabolome,539.2492_7.4,Tetrahydroaldosterone glucuronide|Tetrahydrocortisone glucuronide
Metabolome,539.2493_6.32,Tetrahydroaldosterone glucuronide|Tetrahydrocortisone glucuronide
Metabolome,539.4312_1.11,Unidentified metabolite
Metabolome,539.4313_2.34,Unidentified metabolite
Metabolome,539.4314_13.22,Unidentified metabolite
Metabolome,540.4989_5.16,Unidentified metabolite
Metabolome,540.5346_2.32,Unidentified metabolite
Metabolome,540.535_0.91,Unidentified metabolite
Metabolome,541.2648_7.88,Cortolone glucuronide|Tetrahydrocortisol glucuronide(3)
Metabolome,541.2649_6.64,Cortolone glucuronide|Tetrahydrocortisol glucuronide
Metabolome,541.2651_7.18,Cortolone glucuronide|Tetrahydrocortisol glucuronide(1)
Metabolome,541.265_7,Cortolone glucuronide|Tetrahydrocortisol glucuronide
Metabolome,542.3221_5.87,LysoPC(20:5)
Metabolome,542.3234_10.31,LysoPC(20:5)
Metabolome,544.3392_5.8,LysoPC(20:4)
Metabolome,544.3394_10.64,LysoPC(20:4)
Metabolome,546.1719_7.8,Edoxaban
Metabolome,546.3545_5.83,LysoPC(20:3)
Metabolome,546.3549_10.89,LysoPC(20:3)
Metabolome,548.3703_11.29,LysoPC(20:2)
Metabolome,548.3703_5.83,Unidentified metabolite
Metabolome,549.4879_5.24,Unidentified metabolite
Metabolome,550.1935_7.89,Unidentified metabolite
Metabolome,550.2451_6.45,Unidentified metabolite
Metabolome,550.3862_11.87,LysoPC(20:1)
Metabolome,550.3866_5.8,LysoPC(20:1)
Metabolome,551.0117_9.5,Unidentified metabolite
Metabolome,551.4677_1.09,DG(15:0/16:1(9Z)/0:0)|DG(16:1(9Z)/15:0/0:0)|DG(15:0/0:0/16:1n7)
Metabolome,551.5037_5.26,Unidentified metabolite
Metabolome,552.3094_10.64,Unidentified metabolite
Metabolome,552.4018_12.94,LysoPC(20:0)
Metabolome,552.4024_5.8,Unidentified metabolite
Metabolome,552.9908_11.55,Unidentified metabolite
Metabolome,553.3893_13.46,Unidentified metabolite
Metabolome,555.1546_7.8,Unidentified metabolite
Metabolome,555.1547_7.32,Unidentified metabolite
Metabolome,556.3313_10.91,Unidentified metabolite
Metabolome,556.5297_0.93,Unidentified metabolite
Metabolome,558.2955_5.87,Unidentified metabolite
Metabolome,559.3985_2.84,Unidentified metabolite
Metabolome,559.3986_1.13,Unidentified metabolite
Metabolome,559.3986_1.65,Unidentified metabolite
Metabolome,561.2593_1.05,Unidentified metabolite
Metabolome,561.3959_10.94,Unidentified metabolite
Metabolome,561.4125_2.82,Unidentified metabolite
Metabolome,561.4138_3.66,Unidentified metabolite
Metabolome,561.4147_2.2,Campesterol glucoside
Metabolome,561.4149_3.9,Unidentified metabolite
Metabolome,563.4282_4.07,Unidentified metabolite
Metabolome,563.4283_2.6,Unidentified metabolite
Metabolome,564.3058_5.83,Unidentified metabolite
Metabolome,565.4091_5.88,Unidentified metabolite
Metabolome,567.2994_9.29,Unidentified metabolite
Metabolome,567.3172_10.02,Deoxycholic acid glucuronide(1)
Metabolome,567.3174_9.19,Deoxycholic acid glucuronide
Metabolome,567.3174_9.4,Deoxycholic acid glucuronide
Metabolome,567.4631_4.76,Unidentified metabolite
Metabolome,567.4636_1.11,Unidentified metabolite
Metabolome,567.4636_2.44,Unidentified metabolite
Metabolome,568.3391_10.65,LysoPC(22:6)
Metabolome,568.3392_5.79,LysoPC(22:6)
Metabolome,568.3615_11.19,Unidentified metabolite
Metabolome,568.3623_5.86,Unidentified metabolite
